GalaxyName,RadiusKpc,RadiusFraction,VnKms,VobsKms,aN_over_a0,LogKernelAlphaLn,RequiredS_tau,FixedTPGLogResidual,RequiredSLogResidual,Source,Guardrail
NGC5055,51.700000000,0.947059901,90.738305307,174.000000000,0.043008965,1.147844327,0.799413706,-0.113388999,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5055,54.590000000,1.000000000,87.850206602,172.000000000,0.038180419,1.189044746,0.805586294,-0.111603949,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,0.090000000,0.008211679,9.000088888,11.200000000,0.243063248,0.587524422,0.416037435,-0.243496511,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,0.260000000,0.023722628,19.073631012,26.500000000,0.377886706,0.465736248,0.835993897,-0.053519748,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,0.430000000,0.039233577,25.040323480,33.700000000,0.393803547,0.455018213,0.760033882,-0.078008046,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,0.600000000,0.054744526,28.394769765,32.700000000,0.362905593,0.476363318,0.318287599,-0.248411733,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,0.770000000,0.070255474,30.725655404,33.700000000,0.331115716,0.500869744,0.193270393,-0.313644918,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,0.940000000,0.085766423,32.614624787,35.700000000,0.305608288,0.522763256,0.180963316,-0.330136728,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,1.110000000,0.101277372,34.235087995,37.800000000,0.285159685,0.542012017,0.192118174,-0.334030048,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,1.280000000,0.116788321,34.945405993,41.800000000,0.257654908,0.570737865,0.343680555,-0.272436162,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,1.460000000,0.133211679,35.858992596,43.900000000,0.237854582,0.593811179,0.377627843,-0.263808171,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,1.630000000,0.148722628,36.668441472,44.900000000,0.222774515,0.612978347,0.366222046,-0.275561060,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,2.050000000,0.187043796,38.564540059,53.200000000,0.195925363,0.651219027,0.582761883,-0.179788626,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,2.740000000,0.250000000,41.129655360,64.300000000,0.166735389,0.700400449,0.804323962,-0.084033553,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,3.420000000,0.312043796,41.842323669,73.100000000,0.138252722,0.758939880,0.984313680,-0.006791275,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,4.110000000,0.375000000,43.854825276,76.200000000,0.126374997,0.787502209,0.936570201,-0.028342522,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,4.790000000,0.437043796,44.824798940,78.400000000,0.113284214,0.822661145,0.910498608,-0.041235208,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,5.480000000,0.500000000,44.523800377,83.100000000,0.097694948,0.870882449,0.994873070,-0.002389402,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,6.160000000,0.562043796,44.332033565,88.000000000,0.086163395,0.912298143,1.079713480,0.037323558,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,6.850000000,0.625000000,43.281010848,89.900000000,0.073853729,0.963692126,1.117704878,0.056157512,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,7.530000000,0.687043796,42.550653932,90.600000000,0.064936027,1.007016275,1.121359207,0.059109811,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,8.210000000,0.749087591,42.664445971,91.600000000,0.059876619,1.034503805,1.108731296,0.053813386,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,8.900000000,0.812043796,42.490098258,92.300000000,0.054783992,1.064769570,1.100961973,0.050754443,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,9.570000000,0.873175182,41.941738161,90.900000000,0.049641983,1.098492304,1.062631161,0.032259396,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,10.310000000,0.940693431,41.543217858,89.600000000,0.045207429,1.130655315,1.023114702,0.012191448,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC5585,10.960000000,1.000000000,40.783055305,89.400000000,0.040984267,1.164504131,1.023686252,0.012662702,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,0.760000000,0.032340426,50.169520628,77.000000000,0.894405619,0.270180369,1.979405123,0.189238825,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,1.520000000,0.064680851,87.427048732,100.000000000,1.358051555,0.198642482,0.723967849,-0.046824183,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,2.280000000,0.097021277,101.328984994,110.000000000,1.216188091,0.216024189,0.396126468,-0.113478811,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,3.040000000,0.129361702,95.857313753,118.000000000,0.816291236,0.287921059,0.802290446,-0.045205483,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,3.790000000,0.161276596,87.272922204,121.000000000,0.542735256,0.376088622,1.027564287,0.007505157,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,4.550000000,0.193617021,80.236642814,121.000000000,0.382122236,0.462828565,1.097683258,0.030438307,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,5.310000000,0.225957447,75.074755744,117.000000000,0.286656335,0.540546511,1.033114853,0.011552344,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,6.070000000,0.258297872,70.987683791,116.000000000,0.224205122,0.611094843,1.037623349,0.014169822,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,6.830000000,0.290638298,68.129506823,116.000000000,0.183534619,0.670988653,1.047170697,0.018764326,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,7.590000000,0.322978723,65.633739799,116.000000000,0.153278321,0.726519067,1.056247119,0.023393020,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,8.350000000,0.355319149,63.124205738,115.000000000,0.128876457,0.781244599,1.051917801,0.022515490,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,9.110000000,0.387659574,61.144538595,115.000000000,0.110832001,0.829745644,1.061517353,0.027514617,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,9.860000000,0.419574468,59.723643978,116.000000000,0.097697599,0.870873549,1.081993298,0.037456742,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,10.640000000,0.452765957,58.305641237,117.000000000,0.086287469,0.911821241,1.104017815,0.048418767,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,11.380000000,0.484255319,57.026567493,117.000000000,0.077175670,0.948964867,1.108234179,0.051358285,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,12.120000000,0.515744681,55.971208670,118.000000000,0.069806355,0.982622839,1.127825161,0.061426562,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,12.860000000,0.547234043,55.122388374,117.000000000,0.063809199,1.012937027,1.108212563,0.053023116,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,13.700000000,0.582978723,54.111924749,116.000000000,0.057720968,1.046970482,1.092394631,0.046174723,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,14.440000000,0.614468085,52.989629646,115.000000000,0.052514929,1.079222492,1.084332446,0.042841879,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,15.180000000,0.645957447,51.835846188,117.000000000,0.047803184,1.111449169,1.131068642,0.066717492,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,15.910000000,0.677021277,50.834084038,116.000000000,0.043863980,1.141052757,1.123465594,0.063725465,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,16.650000000,0.708510638,50.107785323,115.000000000,0.040725309,1.166696432,1.110016715,0.057552111,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,17.490000000,0.744255319,49.167523326,115.000000000,0.037328029,1.196877232,1.118696439,0.062661906,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,18.230000000,0.775744681,48.226076452,115.000000000,0.034454456,1.224716806,1.130548734,0.069402619,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,18.970000000,0.807234043,47.198424232,114.000000000,0.031714355,1.253594778,1.129021034,0.069311321,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,19.710000000,0.838723404,46.396075265,115.000000000,0.029494706,1.278940533,1.156158472,0.084006601,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,20.450000000,0.870212766,45.687338509,114.000000000,0.027565547,1.302617175,1.147859008,0.080330867,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,21.290000000,0.905957447,44.945871334,116.000000000,0.025625489,1.328209355,1.190235718,0.103031829,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,22.030000000,0.937446809,44.243521560,115.000000000,0.023996786,1.351277548,1.183510081,0.100264355,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,22.760000000,0.968510638,43.587073198,118.000000000,0.022542982,1.373264683,1.243186907,0.131657494,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC6503,23.500000000,1.000000000,42.877076043,115.000000000,0.021127624,1.396109307,1.204838236,0.112748503,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,2.670000000,0.073533462,251.978877131,221.000000000,6.422220610,0.052097162,-2.359866693,-0.181968031,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,3.210000000,0.088405398,264.434751650,237.000000000,5.883018773,0.056515429,-1.835758181,-0.164510556,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,3.740000000,0.103001928,275.665231359,249.000000000,5.487323871,0.060267390,-1.605021950,-0.160255435,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,4.270000000,0.117598458,275.819632786,250.000000000,4.811612955,0.067977284,-1.377086052,-0.164052700,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,4.810000000,0.132470394,273.444263370,253.000000000,4.198177200,0.076916734,-0.972034803,-0.151810404,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,5.350000000,0.147342330,274.512984265,257.000000000,3.803997378,0.084022525,-0.759279260,-0.146601159,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,5.880000000,0.161938860,269.341295627,257.000000000,3.331936933,0.094485951,-0.484942865,-0.137188049,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,6.410000000,0.176535390,265.180273079,257.000000000,2.962733623,0.104695824,-0.294643748,-0.130903810,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,7.480000000,0.206003856,254.022759846,257.000000000,2.329763683,0.128568419,0.091160550,-0.109297727,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,8.550000000,0.235472322,238.604710410,255.000000000,1.798291618,0.159181913,0.431664525,-0.081259215,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,9.620000000,0.264940788,229.332992720,248.000000000,1.476475394,0.186184289,0.437184874,-0.092487993,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,10.660000000,0.293583035,221.491360148,247.000000000,1.242866792,0.212520321,0.541913598,-0.083696349,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,11.740000000,0.323326907,213.958278690,246.000000000,1.053072574,0.240345121,0.623090936,-0.075839165,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,12.830000000,0.353346186,208.715752233,244.000000000,0.916963412,0.265474831,0.636798869,-0.079252476,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,13.910000000,0.383090058,203.518465182,242.000000000,0.804171572,0.290895897,0.649996429,-0.082155484,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,15.000000000,0.413109336,197.968626858,238.000000000,0.705618065,0.317739139,0.636404736,-0.091755389,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,16.080000000,0.442853208,193.139344076,236.000000000,0.626503741,0.343451988,0.646133154,-0.094822525,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,17.070000000,0.470118425,189.688606616,233.000000000,0.569268536,0.365044544,0.625482333,-0.105532423,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,18.150000000,0.499862297,187.264601620,234.000000000,0.521798662,0.385331917,0.647672228,-0.103141245,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,19.240000000,0.529881575,185.557851841,236.000000000,0.483305584,0.403696528,0.673378464,-0.098644033,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,20.320000000,0.559625448,183.208206066,237.000000000,0.446102184,0.423388450,0.693477060,-0.095603365,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,21.410000000,0.589644726,179.293564943,238.000000000,0.405490745,0.447495752,0.731698373,-0.086588812,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,22.490000000,0.619388598,175.521892367,240.000000000,0.369948558,0.471299222,0.779442831,-0.073270690,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,23.480000000,0.646653814,172.517147409,238.000000000,0.342321876,0.491905687,0.771637772,-0.078280250,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,24.570000000,0.676673093,168.412056041,237.000000000,0.311752115,0.517287833,0.787303792,-0.075277970,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,25.650000000,0.706416965,164.728520148,236.000000000,0.285705390,0.541476581,0.799037757,-0.073207757,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,26.740000000,0.736436243,161.430432292,238.000000000,0.263194994,0.564661555,0.840006343,-0.059473158,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,27.820000000,0.766180116,158.041903462,239.000000000,0.242468646,0.588233922,0.870839202,-0.049019316,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,28.910000000,0.796199394,154.499860906,239.000000000,0.222985335,0.612699889,0.892650658,-0.041639368,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,29.890000000,0.823189204,151.328984996,241.000000000,0.206912407,0.634869036,0.933352769,-0.026221943,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,30.980000000,0.853208483,148.005842891,236.000000000,0.190960928,0.658960892,0.902225992,-0.039611384,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,32.060000000,0.882952355,145.204147909,236.000000000,0.177608087,0.680998051,0.918208095,-0.033696559,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,33.150000000,0.912971633,142.888699588,239.000000000,0.166333775,0.701144684,0.959331985,-0.016903818,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,34.230000000,0.942715505,140.668705404,237.000000000,0.156119191,0.720793581,0.950077418,-0.021132946,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,35.320000000,0.972734784,138.315115515,241.000000000,0.146280623,0.741150319,1.001683627,0.000716408,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
NGC7331,36.310000000,1.000000000,135.517052691,238.000000000,0.136593444,0.762761487,0.991445629,-0.003708415,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,1.250000000,0.023255814,20.859149072,34.100000000,0.094005090,0.883530613,0.718451915,-0.141643273,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,3.750000000,0.069767442,35.015627226,78.400000000,0.088300012,0.904187482,1.370291370,0.161974074,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,6.250000000,0.116279070,36.447333236,96.900000000,0.057401033,1.048862529,1.581361408,0.260526450,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,8.760000000,0.162976744,38.189597406,108.000000000,0.044962895,1.132523665,1.614090111,0.282261970,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,11.250000000,0.209302326,40.210015543,113.000000000,0.038813622,1.183342800,1.529772371,0.252414614,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,13.740000000,0.255627907,43.775984855,114.000000000,0.037666332,1.193746652,1.343809062,0.171502190,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,16.220000000,0.301767442,46.940960259,121.000000000,0.036687769,1.202883355,1.311603575,0.157132780,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,18.710000000,0.348093023,49.447804299,126.000000000,0.035292989,1.216351946,1.272774266,0.139501676,-0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,21.300000000,0.396279070,51.430053471,128.000000000,0.033536872,1.234114760,1.206384702,0.107962495,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,23.790000000,0.442604651,53.265141509,129.000000000,0.032207717,1.248209687,1.139108741,0.074396088,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,26.280000000,0.488930233,53.889064290,129.000000000,0.029843114,1.274834749,1.093323383,0.050977424,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,28.770000000,0.535255814,55.394017728,131.000000000,0.028804085,1.287228643,1.060321578,0.033384833,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,31.250000000,0.581395349,54.758498884,131.000000000,0.025913212,1.324290767,1.051372355,0.028849790,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,33.740000000,0.627720930,52.299187374,131.000000000,0.021893390,1.383561968,1.087641225,0.049620496,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,36.230000000,0.674046512,51.054700567,127.000000000,0.019429935,1.425666225,1.043391524,0.025183250,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,38.820000000,0.722232558,50.513804549,126.000000000,0.017751409,1.457598983,1.025225503,0.014850400,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,41.310000000,0.768558140,49.390206013,130.000000000,0.015947576,1.495537260,1.091314024,0.053278264,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,43.800000000,0.814883721,47.658580550,132.000000000,0.014004780,1.541615100,1.147952312,0.085939489,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,46.280000000,0.861023256,46.037118720,134.000000000,0.012367762,1.585783410,1.204890115,0.118363278,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,48.770000000,0.907348837,44.205571481,129.000000000,0.010821052,1.633328904,1.174401671,0.102712783,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,51.260000000,0.953674419,42.681836886,132.000000000,0.009597891,1.676075048,1.248542184,0.144677272,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00128,53.750000000,1.000000000,41.481121007,125.000000000,0.008645512,1.713356392,1.175131487,0.104888940,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00191,0.620000000,0.062124248,15.520827942,29.900000000,0.104931598,0.847522806,1.093119401,0.041829902,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00191,0.870000000,0.087174349,20.262372763,34.400000000,0.127446983,0.784803813,0.889047819,-0.050017544,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00191,1.120000000,0.112224449,22.938634441,46.300000000,0.126877703,0.786233642,1.295325878,0.122210086,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00191,1.370000000,0.137274549,24.820854135,49.800000000,0.121445405,0.800247188,1.257583137,0.108406810,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00191,1.620000000,0.162324649,26.016995407,57.600000000,0.112841143,0.823928616,1.473352676,0.193779819,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00191,2.300000000,0.230460922,29.820754518,71.300000000,0.104418543,0.849120119,1.638110104,0.256981801,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00191,4.970000000,0.497995992,37.918678774,76.650000000,0.078130070,0.944859025,1.081040837,0.038616277,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00191,7.450000000,0.746492986,42.188823757,81.000000000,0.064521844,1.009179782,0.911571727,-0.045432762,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00191,9.980000000,1.000000000,40.584728655,83.850000000,0.044572086,1.135531729,0.938809577,-0.033078035,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
UGC00731,0.910000000,0.083409716,5.587145962,29.600000000,0.009264177,1.688695835,2.545085235,0.678249510,0.000000000,local_raw_sparc_rotmod_derived_no_raw_redistribution,paper3_seed_candidate_search_not_tau_core_validation
