Galaxy,StellarMassVariant,RadiusKpc,VobsKms,ErrVobsKms,VbarKms,Model,VmodelKms,LogResidual,aN_over_a0,TPGLogKernel,RequiredS_tauDiagnostic,RadiusMatching,EndpointUse,ForbiddenUse,Guardrail
DDO126,kinematic,3.190000000,37.620000000,2.490000000,18.745567954,MONDSimpleMu,47.123062098,-0.097814712,0.029749162,1.275937044,0.789125436,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.190000000,37.620000000,2.490000000,18.745567954,EmpiricalRARLike,47.096381528,-0.097568750,0.029749162,1.275937044,0.789125436,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.190000000,37.620000000,2.490000000,18.745567954,FixedTPG_S1,42.663732514,-0.054640057,0.029749162,1.275937044,0.789125436,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.190000000,36.900000000,2.490000000,18.745567954,NewtonianBaryonic,18.745567954,0.294127763,0.029749162,1.275937044,0.759022792,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.190000000,36.900000000,2.490000000,18.745567954,MONDSimpleMu,47.123062098,-0.106207137,0.029749162,1.275937044,0.759022792,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.190000000,36.900000000,2.490000000,18.745567954,EmpiricalRARLike,47.096381528,-0.105961175,0.029749162,1.275937044,0.759022792,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.190000000,36.900000000,2.490000000,18.745567954,FixedTPG_S1,42.663732514,-0.063032482,0.029749162,1.275937044,0.759022792,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.330000000,37.670000000,2.790000000,18.372841961,NewtonianBaryonic,18.372841961,0.311819281,0.027376420,1.305029380,0.804816229,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.330000000,37.670000000,2.790000000,18.372841961,MONDSimpleMu,47.073462502,-0.096780524,0.027376420,1.305029380,0.804816229,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.330000000,37.670000000,2.790000000,18.372841961,EmpiricalRARLike,47.048841385,-0.096553313,0.027376420,1.305029380,0.804816229,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.330000000,37.670000000,2.790000000,18.372841961,FixedTPG_S1,42.349940508,-0.050857184,0.027376420,1.305029380,0.804816229,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.330000000,37.431400000,2.790000000,18.372841961,NewtonianBaryonic,18.372841961,0.309059731,0.027376420,1.305029380,0.794865067,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.330000000,37.431400000,2.790000000,18.372841961,MONDSimpleMu,47.073462502,-0.099540073,0.027376420,1.305029380,0.794865067,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.330000000,37.431400000,2.790000000,18.372841961,EmpiricalRARLike,47.048841385,-0.099312862,0.027376420,1.305029380,0.794865067,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.330000000,37.431400000,2.790000000,18.372841961,FixedTPG_S1,42.349940508,-0.053616734,0.027376420,1.305029380,0.794865067,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.460000000,37.100000000,2.360000000,18.103299982,NewtonianBaryonic,18.103299982,0.311616162,0.025580416,1.328827293,0.789681342,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.460000000,37.100000000,2.360000000,18.103299982,MONDSimpleMu,47.111564237,-0.103753615,0.025580416,1.328827293,0.789681342,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.460000000,37.100000000,2.360000000,18.103299982,EmpiricalRARLike,47.088470334,-0.103540673,0.025580416,1.328827293,0.789681342,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.460000000,37.100000000,2.360000000,18.103299982,FixedTPG_S1,42.159459093,-0.055521121,0.025580416,1.328827293,0.789681342,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.460000000,37.893500000,2.360000000,18.103299982,NewtonianBaryonic,18.103299982,0.320806972,0.025580416,1.328827293,0.822666658,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.460000000,37.893500000,2.360000000,18.103299982,MONDSimpleMu,47.111564237,-0.094562804,0.025580416,1.328827293,0.822666658,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.460000000,37.893500000,2.360000000,18.103299982,EmpiricalRARLike,47.088470334,-0.094349862,0.025580416,1.328827293,0.822666658,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.460000000,37.893500000,2.360000000,18.103299982,FixedTPG_S1,42.159459093,-0.046330310,0.025580416,1.328827293,0.822666658,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.590000000,37.350000000,2.220000000,17.833758002,NewtonianBaryonic,17.833758002,0.321047737,0.023925416,1.352324751,0.809230660,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.590000000,37.350000000,2.220000000,17.833758002,MONDSimpleMu,47.130852415,-0.101014688,0.023925416,1.352324751,0.809230660,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.590000000,37.350000000,2.220000000,17.833758002,EmpiricalRARLike,47.109181883,-0.100814956,0.023925416,1.352324751,0.809230660,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.590000000,37.350000000,2.220000000,17.833758002,FixedTPG_S1,41.950790346,-0.050449541,0.023925416,1.352324751,0.809230660,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.590000000,38.328200000,2.220000000,17.833758002,NewtonianBaryonic,17.833758002,0.332275555,0.023925416,1.352324751,0.849791206,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.590000000,38.328200000,2.220000000,17.833758002,MONDSimpleMu,47.130852415,-0.089786870,0.023925416,1.352324751,0.849791206,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.590000000,38.328200000,2.220000000,17.833758002,EmpiricalRARLike,47.109181883,-0.089587138,0.023925416,1.352324751,0.849791206,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.590000000,38.328200000,2.220000000,17.833758002,FixedTPG_S1,41.950790346,-0.039221723,0.023925416,1.352324751,0.849791206,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.720000000,37.710000000,2.280000000,17.529258218,NewtonianBaryonic,17.529258218,0.332692994,0.022307574,1.376960907,0.836087974,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.720000000,37.710000000,2.280000000,17.529258218,MONDSimpleMu,47.081649441,-0.096395137,0.022307574,1.376960907,0.836087974,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.720000000,37.710000000,2.280000000,17.529258218,EmpiricalRARLike,47.061407020,-0.096208375,0.022307574,1.376960907,0.836087974,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.720000000,37.710000000,2.280000000,17.529258218,FixedTPG_S1,41.666361514,-0.043329045,0.022307574,1.376960907,0.836087974,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.720000000,38.737600000,2.280000000,17.529258218,NewtonianBaryonic,17.529258218,0.344369172,0.022307574,1.376960907,0.878661433,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.720000000,38.737600000,2.280000000,17.529258218,MONDSimpleMu,47.081649441,-0.084718959,0.022307574,1.376960907,0.878661433,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.720000000,38.737600000,2.280000000,17.529258218,EmpiricalRARLike,47.061407020,-0.084532197,0.022307574,1.376960907,0.878661433,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.720000000,38.737600000,2.280000000,17.529258218,FixedTPG_S1,41.666361514,-0.031652867,0.022307574,1.376960907,0.878661433,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.860000000,37.490000000,2.080000000,17.160676759,NewtonianBaryonic,17.160676759,0.339381029,0.020603914,1.404960751,0.843187809,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.860000000,37.490000000,2.080000000,17.160676759,MONDSimpleMu,46.948136366,-0.097702917,0.020603914,1.404960751,0.843187809,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.860000000,37.490000000,2.080000000,17.160676759,EmpiricalRARLike,46.929434150,-0.097529877,0.020603914,1.404960751,0.843187809,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.860000000,37.490000000,2.080000000,17.160676759,FixedTPG_S1,41.270754058,-0.041726964,0.020603914,1.404960751,0.843187809,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.860000000,39.152600000,2.080000000,17.160676759,NewtonianBaryonic,17.160676759,0.358226197,0.020603914,1.404960751,0.912146526,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.860000000,39.152600000,2.080000000,17.160676759,MONDSimpleMu,46.948136366,-0.078857750,0.020603914,1.404960751,0.912146526,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.860000000,39.152600000,2.080000000,17.160676759,EmpiricalRARLike,46.929434150,-0.078684710,0.020603914,1.404960751,0.912146526,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.860000000,39.152600000,2.080000000,17.160676759,FixedTPG_S1,41.270754058,-0.022881796,0.020603914,1.404960751,0.912146526,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.990000000,37.220000000,2.070000000,16.818422546,NewtonianBaryonic,16.818422546,0.344991109,0.019145461,1.430875476,0.847767276,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.990000000,37.220000000,2.070000000,16.818422546,MONDSimpleMu,46.803665046,-0.099503494,0.019145461,1.430875476,0.847767276,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.990000000,37.220000000,2.070000000,16.818422546,EmpiricalRARLike,46.786291727,-0.099342256,0.019145461,1.430875476,0.847767276,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.990000000,37.220000000,2.070000000,16.818422546,FixedTPG_S1,40.883490905,-0.040771603,0.019145461,1.430875476,0.847767276,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.990000000,39.516000000,2.070000000,16.818422546,NewtonianBaryonic,16.818422546,0.370987717,0.019145461,1.430875476,0.943175274,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.990000000,39.516000000,2.070000000,16.818422546,MONDSimpleMu,46.803665046,-0.073506886,0.019145461,1.430875476,0.943175274,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.990000000,39.516000000,2.070000000,16.818422546,EmpiricalRARLike,46.786291727,-0.073345648,0.019145461,1.430875476,0.943175274,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,kinematic,3.990000000,39.516000000,2.070000000,16.818422546,FixedTPG_S1,40.883490905,-0.014774995,0.019145461,1.430875476,0.943175274,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.400000000,8.670000000,1.480000000,8.889775002,NewtonianBaryonic,8.889775002,-0.010871672,0.053356798,1.073784927,-0.023023440,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.400000000,8.670000000,1.480000000,8.889775002,MONDSimpleMu,19.593743762,-0.354098327,0.053356798,1.073784927,-0.023023440,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.400000000,8.670000000,1.480000000,8.889775002,EmpiricalRARLike,19.574483063,-0.353671204,0.053356798,1.073784927,-0.023023440,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.400000000,8.670000000,1.480000000,8.889775002,FixedTPG_S1,18.435481407,-0.327635385,0.053356798,1.073784927,-0.023023440,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.400000000,8.673400000,1.480000000,8.889775002,NewtonianBaryonic,8.889775002,-0.010701394,0.053356798,1.073784927,-0.022667259,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.400000000,8.673400000,1.480000000,8.889775002,MONDSimpleMu,19.593743762,-0.353928049,0.053356798,1.073784927,-0.022667259,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.400000000,8.673400000,1.480000000,8.889775002,EmpiricalRARLike,19.574483063,-0.353500926,0.053356798,1.073784927,-0.022667259,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.400000000,8.673400000,1.480000000,8.889775002,FixedTPG_S1,18.435481407,-0.327465107,0.053356798,1.073784927,-0.022667259,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.530000000,12.550000000,2.630000000,10.243747702,NewtonianBaryonic,10.243747702,0.088184852,0.053469988,1.073060720,0.209808774,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.530000000,12.550000000,2.630000000,10.243747702,MONDSimpleMu,22.567417202,-0.254838132,0.053469988,1.073060720,0.209808774,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.530000000,12.550000000,2.630000000,10.243747702,EmpiricalRARLike,22.545189382,-0.254410162,0.053469988,1.073060720,0.209808774,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.530000000,12.550000000,2.630000000,10.243747702,FixedTPG_S1,21.235910984,-0.228427170,0.053469988,1.073060720,0.209808774,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.530000000,11.285400000,2.630000000,10.243747702,NewtonianBaryonic,10.243747702,0.042058083,0.053469988,1.073060720,0.094763176,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.530000000,11.285400000,2.630000000,10.243747702,MONDSimpleMu,22.567417202,-0.300964901,0.053469988,1.073060720,0.094763176,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.530000000,11.285400000,2.630000000,10.243747702,EmpiricalRARLike,22.545189382,-0.300536931,0.053469988,1.073060720,0.094763176,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.530000000,11.285400000,2.630000000,10.243747702,FixedTPG_S1,21.235910984,-0.274553939,0.053469988,1.073060720,0.094763176,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.670000000,12.110000000,2.960000000,11.686227256,NewtonianBaryonic,11.686227256,0.015469816,0.055048065,1.063128558,0.034109308,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.670000000,12.110000000,2.960000000,11.686227256,MONDSimpleMu,25.580241322,-0.324760494,0.055048065,1.063128558,0.034109308,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.670000000,12.110000000,2.960000000,11.686227256,EmpiricalRARLike,25.554351920,-0.324320728,0.055048065,1.063128558,0.034109308,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.670000000,12.110000000,2.960000000,11.686227256,FixedTPG_S1,24.110189189,-0.299056475,0.055048065,1.063128558,0.034109308,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.670000000,13.930100000,2.960000000,11.686227256,NewtonianBaryonic,11.686227256,0.076279907,0.055048065,1.063128558,0.180608469,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.670000000,13.930100000,2.960000000,11.686227256,MONDSimpleMu,25.580241322,-0.263950403,0.055048065,1.063128558,0.180608469,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.670000000,13.930100000,2.960000000,11.686227256,EmpiricalRARLike,25.554351920,-0.263510637,0.055048065,1.063128558,0.180608469,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.670000000,13.930100000,2.960000000,11.686227256,FixedTPG_S1,24.110189189,-0.238246384,0.055048065,1.063128558,0.180608469,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.800000000,14.360000000,3.040000000,12.633432791,NewtonianBaryonic,12.633432791,0.055633066,0.053879179,1.070456031,0.127671300,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.800000000,14.360000000,3.040000000,12.633432791,MONDSimpleMu,27.785094780,-0.286657443,0.053879179,1.070456031,0.127671300,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.800000000,14.360000000,3.040000000,12.633432791,EmpiricalRARLike,27.757532088,-0.286226411,0.053879179,1.070456031,0.127671300,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.800000000,14.360000000,3.040000000,12.633432791,FixedTPG_S1,26.156967118,-0.260432947,0.053879179,1.070456031,0.127671300,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.800000000,16.215900000,3.040000000,12.633432791,NewtonianBaryonic,12.633432791,0.108419683,0.053879179,1.070456031,0.264906135,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
DDO126,sed,0.800000000,16.215900000,3.040000000,12.633432791,MONDSimpleMu,27.785094780,-0.233870825,0.053879179,1.070456031,0.264906135,linear_interpolation_to_Vobs_radius,preregistered_DDO126_public_only_expansion_test,endpoint_tuning_or_tau_validation_claim,tau_signal_ddo126_scoring_pilot_not_tau_core_validation
